filename,filepath,class
DR202.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR202.jpg,diabetic_retinopathy
DR203.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR203.jpg,diabetic_retinopathy
DR204.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR204.jpg,diabetic_retinopathy
DR205.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR205.jpg,diabetic_retinopathy
DR206.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR206.jpg,diabetic_retinopathy
DR207.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR207.jpg,diabetic_retinopathy
DR208.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR208.jpg,diabetic_retinopathy
DR209.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR209.jpg,diabetic_retinopathy
DR21.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR21.jpg,diabetic_retinopathy
DR210.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR210.jpg,diabetic_retinopathy
DR211.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR211.jpg,diabetic_retinopathy
DR212.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR212.jpg,diabetic_retinopathy
DR213.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR213.jpg,diabetic_retinopathy
DR214.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR214.jpg,diabetic_retinopathy
DR215.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR215.jpg,diabetic_retinopathy
DR216.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR216.jpg,diabetic_retinopathy
DR217.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR217.jpg,diabetic_retinopathy
DR218.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR218.jpg,diabetic_retinopathy
DR219.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR219.jpg,diabetic_retinopathy
DR22.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR22.jpg,diabetic_retinopathy
DR220.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR220.jpg,diabetic_retinopathy
DR221.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR221.jpg,diabetic_retinopathy
DR222.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR222.jpg,diabetic_retinopathy
DR223.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR223.jpg,diabetic_retinopathy
DR224.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR224.jpg,diabetic_retinopathy
DR225.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR225.jpg,diabetic_retinopathy
DR226.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR226.jpg,diabetic_retinopathy
DR227.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR227.jpg,diabetic_retinopathy
DR228.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR228.jpg,diabetic_retinopathy
DR229.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR229.jpg,diabetic_retinopathy
DR23.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR23.jpg,diabetic_retinopathy
DR230.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR230.jpg,diabetic_retinopathy
DR231.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR231.jpg,diabetic_retinopathy
DR232.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR232.jpg,diabetic_retinopathy
DR233.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR233.jpg,diabetic_retinopathy
DR234.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR234.jpg,diabetic_retinopathy
DR235.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR235.jpg,diabetic_retinopathy
DR236.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR236.jpg,diabetic_retinopathy
DR237.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR237.jpg,diabetic_retinopathy
DR238.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR238.jpg,diabetic_retinopathy
DR239.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR239.jpg,diabetic_retinopathy
DR24.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR24.jpg,diabetic_retinopathy
DR240.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR240.jpg,diabetic_retinopathy
DR241.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR241.jpg,diabetic_retinopathy
DR242.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR242.jpg,diabetic_retinopathy
DR243.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR243.jpg,diabetic_retinopathy
DR244.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR244.jpg,diabetic_retinopathy
DR245.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR245.jpg,diabetic_retinopathy
DR246.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR246.jpg,diabetic_retinopathy
DR247.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR247.jpg,diabetic_retinopathy
DR248.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR248.jpg,diabetic_retinopathy
DR249.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR249.jpg,diabetic_retinopathy
DR25.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR25.jpg,diabetic_retinopathy
DR250.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR250.jpg,diabetic_retinopathy
DR251.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR251.jpg,diabetic_retinopathy
DR252.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR252.jpg,diabetic_retinopathy
DR253.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR253.jpg,diabetic_retinopathy
DR254.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR254.jpg,diabetic_retinopathy
DR255.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR255.jpg,diabetic_retinopathy
DR256.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR256.jpg,diabetic_retinopathy
DR257.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR257.jpg,diabetic_retinopathy
DR258.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR258.jpg,diabetic_retinopathy
DR259.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR259.jpg,diabetic_retinopathy
DR26.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR26.jpg,diabetic_retinopathy
DR260.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR260.jpg,diabetic_retinopathy
DR261.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR261.jpg,diabetic_retinopathy
DR262.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR262.jpg,diabetic_retinopathy
DR263.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR263.jpg,diabetic_retinopathy
DR264.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR264.jpg,diabetic_retinopathy
DR265.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR265.jpg,diabetic_retinopathy
DR266.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR266.jpg,diabetic_retinopathy
DR267.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR267.jpg,diabetic_retinopathy
DR268.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR268.jpg,diabetic_retinopathy
DR269.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR269.jpg,diabetic_retinopathy
DR27.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR27.jpg,diabetic_retinopathy
DR270.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR270.jpg,diabetic_retinopathy
DR271.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR271.jpg,diabetic_retinopathy
DR272.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR272.jpg,diabetic_retinopathy
DR273.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR273.jpg,diabetic_retinopathy
DR274.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR274.jpg,diabetic_retinopathy
DR275.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR275.jpg,diabetic_retinopathy
DR276.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR276.jpg,diabetic_retinopathy
DR277.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR277.jpg,diabetic_retinopathy
DR278.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR278.jpg,diabetic_retinopathy
DR279.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR279.jpg,diabetic_retinopathy
DR28.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR28.jpg,diabetic_retinopathy
DR280.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR280.jpg,diabetic_retinopathy
DR281.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR281.jpg,diabetic_retinopathy
DR282.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR282.jpg,diabetic_retinopathy
DR283.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR283.jpg,diabetic_retinopathy
DR284.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR284.jpg,diabetic_retinopathy
DR285.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR285.jpg,diabetic_retinopathy
DR286.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR286.jpg,diabetic_retinopathy
DR287.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR287.jpg,diabetic_retinopathy
DR288.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR288.jpg,diabetic_retinopathy
DR289.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR289.jpg,diabetic_retinopathy
DR29.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR29.jpg,diabetic_retinopathy
DR290.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR290.jpg,diabetic_retinopathy
DR291.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR291.jpg,diabetic_retinopathy
DR292.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR292.jpg,diabetic_retinopathy
DR293.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR293.jpg,diabetic_retinopathy
DR294.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR294.jpg,diabetic_retinopathy
DR295.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR295.jpg,diabetic_retinopathy
DR296.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR296.jpg,diabetic_retinopathy
DR297.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR297.jpg,diabetic_retinopathy
DR298.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR298.jpg,diabetic_retinopathy
DR299.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR299.jpg,diabetic_retinopathy
DR3.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR3.jpg,diabetic_retinopathy
DR30.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR30.jpg,diabetic_retinopathy
DR300.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR300.jpg,diabetic_retinopathy
DR301.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR301.jpg,diabetic_retinopathy
DR302.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR302.jpg,diabetic_retinopathy
DR303.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR303.jpg,diabetic_retinopathy
DR304.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR304.jpg,diabetic_retinopathy
DR305.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR305.jpg,diabetic_retinopathy
DR306.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR306.jpg,diabetic_retinopathy
DR307.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR307.jpg,diabetic_retinopathy
DR308.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR308.jpg,diabetic_retinopathy
DR309.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR309.jpg,diabetic_retinopathy
DR31.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR31.jpg,diabetic_retinopathy
DR310.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR310.jpg,diabetic_retinopathy
DR311.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR311.jpg,diabetic_retinopathy
DR312.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR312.jpg,diabetic_retinopathy
DR313.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR313.jpg,diabetic_retinopathy
DR314.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR314.jpg,diabetic_retinopathy
DR315.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR315.jpg,diabetic_retinopathy
DR316.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR316.jpg,diabetic_retinopathy
DR317.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR317.jpg,diabetic_retinopathy
DR318.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR318.jpg,diabetic_retinopathy
DR319.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR319.jpg,diabetic_retinopathy
DR32.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR32.jpg,diabetic_retinopathy
DR320.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR320.jpg,diabetic_retinopathy
DR321.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR321.jpg,diabetic_retinopathy
DR322.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR322.jpg,diabetic_retinopathy
DR323.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR323.jpg,diabetic_retinopathy
DR324.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR324.jpg,diabetic_retinopathy
DR325.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR325.jpg,diabetic_retinopathy
DR326.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR326.jpg,diabetic_retinopathy
DR327.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR327.jpg,diabetic_retinopathy
DR328.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR328.jpg,diabetic_retinopathy
DR329.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR329.jpg,diabetic_retinopathy
DR33.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR33.jpg,diabetic_retinopathy
DR330.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR330.jpg,diabetic_retinopathy
DR331.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR331.jpg,diabetic_retinopathy
DR332.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR332.jpg,diabetic_retinopathy
DR333.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR333.jpg,diabetic_retinopathy
DR334.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR334.jpg,diabetic_retinopathy
DR335.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR335.jpg,diabetic_retinopathy
DR336.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR336.jpg,diabetic_retinopathy
DR337.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR337.jpg,diabetic_retinopathy
DR338.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR338.jpg,diabetic_retinopathy
DR339.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR339.jpg,diabetic_retinopathy
DR34.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR34.jpg,diabetic_retinopathy
DR340.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR340.jpg,diabetic_retinopathy
DR341.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR341.jpg,diabetic_retinopathy
DR342.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR342.jpg,diabetic_retinopathy
DR343.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR343.jpg,diabetic_retinopathy
DR344.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR344.jpg,diabetic_retinopathy
DR345.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR345.jpg,diabetic_retinopathy
DR346.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR346.jpg,diabetic_retinopathy
DR347.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR347.jpg,diabetic_retinopathy
DR348.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR348.jpg,diabetic_retinopathy
DR349.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR349.jpg,diabetic_retinopathy
DR35.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR35.jpg,diabetic_retinopathy
DR350.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR350.jpg,diabetic_retinopathy
DR351.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR351.jpg,diabetic_retinopathy
DR352.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR352.jpg,diabetic_retinopathy
DR353.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR353.jpg,diabetic_retinopathy
DR354.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR354.jpg,diabetic_retinopathy
DR355.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR355.jpg,diabetic_retinopathy
DR356.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR356.jpg,diabetic_retinopathy
DR357.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR357.jpg,diabetic_retinopathy
DR358.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR358.jpg,diabetic_retinopathy
DR359.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR359.jpg,diabetic_retinopathy
DR36.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR36.jpg,diabetic_retinopathy
DR360.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR360.jpg,diabetic_retinopathy
DR361.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR361.jpg,diabetic_retinopathy
DR362.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR362.jpg,diabetic_retinopathy
DR363.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR363.jpg,diabetic_retinopathy
DR364.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR364.jpg,diabetic_retinopathy
DR365.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR365.jpg,diabetic_retinopathy
DR366.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR366.jpg,diabetic_retinopathy
DR367.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR367.jpg,diabetic_retinopathy
DR368.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR368.jpg,diabetic_retinopathy
DR369.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR369.jpg,diabetic_retinopathy
DR37.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR37.jpg,diabetic_retinopathy
DR370.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR370.jpg,diabetic_retinopathy
DR371.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR371.jpg,diabetic_retinopathy
DR372.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR372.jpg,diabetic_retinopathy
DR373.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR373.jpg,diabetic_retinopathy
DR374.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR374.jpg,diabetic_retinopathy
DR375.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR375.jpg,diabetic_retinopathy
DR376.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR376.jpg,diabetic_retinopathy
DR377.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR377.jpg,diabetic_retinopathy
DR378.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR378.jpg,diabetic_retinopathy
DR379.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR379.jpg,diabetic_retinopathy
DR38.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR38.jpg,diabetic_retinopathy
DR380.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR380.jpg,diabetic_retinopathy
DR381.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR381.jpg,diabetic_retinopathy
DR382.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR382.jpg,diabetic_retinopathy
DR383.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR383.jpg,diabetic_retinopathy
DR384.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR384.jpg,diabetic_retinopathy
DR385.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR385.jpg,diabetic_retinopathy
DR386.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR386.jpg,diabetic_retinopathy
DR387.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR387.jpg,diabetic_retinopathy
DR388.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR388.jpg,diabetic_retinopathy
DR389.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR389.jpg,diabetic_retinopathy
DR39.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR39.jpg,diabetic_retinopathy
DR390.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR390.jpg,diabetic_retinopathy
DR391.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR391.jpg,diabetic_retinopathy
DR392.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR392.jpg,diabetic_retinopathy
DR393.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR393.jpg,diabetic_retinopathy
DR394.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR394.jpg,diabetic_retinopathy
DR395.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR395.jpg,diabetic_retinopathy
DR396.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR396.jpg,diabetic_retinopathy
DR397.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR397.jpg,diabetic_retinopathy
DR398.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR398.jpg,diabetic_retinopathy
DR399.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR399.jpg,diabetic_retinopathy
DR4.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR4.jpg,diabetic_retinopathy
DR40.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR40.jpg,diabetic_retinopathy
DR400.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR400.jpg,diabetic_retinopathy
DR401.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR401.jpg,diabetic_retinopathy
DR402.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR402.jpg,diabetic_retinopathy
DR403.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR403.jpg,diabetic_retinopathy
DR404.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR404.jpg,diabetic_retinopathy
DR405.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR405.jpg,diabetic_retinopathy
DR406.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR406.jpg,diabetic_retinopathy
DR407.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR407.jpg,diabetic_retinopathy
DR408.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR408.jpg,diabetic_retinopathy
DR409.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR409.jpg,diabetic_retinopathy
DR41.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR41.jpg,diabetic_retinopathy
DR410.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR410.jpg,diabetic_retinopathy
DR411.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR411.jpg,diabetic_retinopathy
DR412.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR412.jpg,diabetic_retinopathy
DR413.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR413.jpg,diabetic_retinopathy
DR414.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR414.jpg,diabetic_retinopathy
DR415.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR415.jpg,diabetic_retinopathy
DR416.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR416.jpg,diabetic_retinopathy
DR417.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR417.jpg,diabetic_retinopathy
DR418.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR418.jpg,diabetic_retinopathy
DR419.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR419.jpg,diabetic_retinopathy
DR42.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR42.jpg,diabetic_retinopathy
DR420.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR420.jpg,diabetic_retinopathy
DR421.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR421.jpg,diabetic_retinopathy
DR422.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR422.jpg,diabetic_retinopathy
DR423.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR423.jpg,diabetic_retinopathy
DR424.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR424.jpg,diabetic_retinopathy
DR425.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR425.jpg,diabetic_retinopathy
DR426.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR426.jpg,diabetic_retinopathy
DR427.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR427.jpg,diabetic_retinopathy
DR428.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR428.jpg,diabetic_retinopathy
DR429.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR429.jpg,diabetic_retinopathy
DR43.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR43.jpg,diabetic_retinopathy
DR430.jpg,E:\Main project\Batch 15\dataset\diabetic_retinopathy\DR430.jpg,diabetic_retinopathy
